service_desk_enabled;default_branch;security_and_compliance_enabled;squash_commit_template;id;auto_devops_deploy_strategy;resolve_outdated_diff_discussions;visibility;service_desk_address;path;readme_url;empty_repo;autoclose_referenced_issues;snippets_access_level;builds_access_level;build_timeout;printing_merge_request_link_enabled;keep_latest_artifact;can_create_merge_request_in;packages_enabled;forked_from_project;ci_forward_deployment_enabled;security_and_compliance_access_level;ci_config_path;shared_runners_enabled;topics;auto_devops_enabled;enforce_auth_checks_on_uploads;star_count;snippets_enabled;wiki_access_level;forking_access_level;permissions;last_activity_at;jobs_enabled;request_access_enabled;compliance_frameworks;lfs_enabled;created_at;_links;restrict_user_defined_variables;description;issues_access_level;issues_enabled;allow_merge_on_skipped_pipeline;squash_option;remove_source_branch_after_merge;public_jobs;archived;import_status;shared_with_groups;merge_requests_enabled;namespace;http_url_to_repo;merge_requests_access_level;external_authorization_classification_label;merge_commit_template;only_allow_merge_if_all_discussions_are_resolved;requirements_access_level;only_allow_merge_if_pipeline_succeeds;container_registry_enabled;container_registry_image_prefix;open_issues_count;name;mr_default_target_self;runner_token_expiration_interval;analytics_access_level;tag_list;ci_job_token_scope_enabled;operations_access_level;creator_id;pages_access_level;ssh_url_to_repo;suggestion_commit_message;web_url;auto_cancel_pending_pipelines;emails_disabled;container_expiration_policy;ci_default_git_depth;forks_count;requirements_enabled;path_with_namespace;avatar_url;owner;name_with_namespace;wiki_enabled;container_registry_access_level;merge_method;repository_access_level;import_type;import_url
True;main;True;None;27992305;continuous;False;private;contact-project+acdh-oeaw-moos2tei-27992305-issue-@incoming.gitlab.com;moos2tei;https://gitlab.com/acdh-oeaw/moos2tei/-/blob/main/README.md;False;True;enabled;enabled;3600;True;True;True;True;;True;private;;False;[];False;True;0;True;enabled;enabled;{'project_access': None, 'group_access': {'access_level': 50, 'notification_level': 3}};2021-07-09T11:38:56.174Z;True;True;[];True;2021-07-08T14:03:45.970Z;{'self': 'https://gitlab.com/api/v4/projects/27992305', 'issues': 'https://gitlab.com/api/v4/projects/27992305/issues', 'merge_requests': 'https://gitlab.com/api/v4/projects/27992305/merge_requests', 'repo_branches': 'https://gitlab.com/api/v4/projects/27992305/repository/branches', 'labels': 'https://gitlab.com/api/v4/projects/27992305/labels', 'events': 'https://gitlab.com/api/v4/projects/27992305/events', 'members': 'https://gitlab.com/api/v4/projects/27992305/members', 'cluster_agents': 'https://gitlab.com/api/v4/projects/27992305/cluster_agents'};False;repo for page2tei conversion for some moosmüller text;enabled;True;None;default_off;True;True;False;none;[];True;{'id': 4707494, 'name': 'ACDH-CH', 'path': 'acdh-oeaw', 'kind': 'group', 'full_path': 'acdh-oeaw', 'parent_id': None, 'avatar_url': '/uploads/-/system/group/avatar/4707494/acdh-ch-logo.png', 'web_url': 'https://gitlab.com/groups/acdh-oeaw'};https://gitlab.com/acdh-oeaw/moos2tei.git;enabled;;None;False;enabled;False;True;registry.gitlab.com/acdh-oeaw/moos2tei;0;Moos2tei;;None;enabled;[];False;enabled;3568689;private;git@gitlab.com:acdh-oeaw/moos2tei.git;None;https://gitlab.com/acdh-oeaw/moos2tei;enabled;None;{'cadence': '1d', 'enabled': False, 'keep_n': 10, 'older_than': '90d', 'name_regex': '.*', 'name_regex_keep': None, 'next_run_at': '2021-07-09T14:03:46.001Z'};50;0;False;acdh-oeaw/moos2tei;None;;ACDH-CH / Moos2tei;True;enabled;merge;enabled;None;None
True;main;True;None;28077420;continuous;False;private;contact-project+acdh-oeaw-elfintigs-28077420-issue-@incoming.gitlab.com;elfintigs;https://gitlab.com/acdh-oeaw/elfintigs/-/blob/main/README.md;False;True;enabled;enabled;3600;True;True;True;True;;True;private;;False;[];False;True;0;True;enabled;enabled;{'project_access': None, 'group_access': {'access_level': 50, 'notification_level': 3}};2021-09-13T09:47:21.824Z;True;True;[];True;2021-07-12T11:37:49.768Z;{'self': 'https://gitlab.com/api/v4/projects/28077420', 'issues': 'https://gitlab.com/api/v4/projects/28077420/issues', 'merge_requests': 'https://gitlab.com/api/v4/projects/28077420/merge_requests', 'repo_branches': 'https://gitlab.com/api/v4/projects/28077420/repository/branches', 'labels': 'https://gitlab.com/api/v4/projects/28077420/labels', 'events': 'https://gitlab.com/api/v4/projects/28077420/events', 'members': 'https://gitlab.com/api/v4/projects/28077420/members', 'cluster_agents': 'https://gitlab.com/api/v4/projects/28077420/cluster_agents'};False;;enabled;True;None;default_off;True;True;False;none;[];True;{'id': 4707494, 'name': 'ACDH-CH', 'path': 'acdh-oeaw', 'kind': 'group', 'full_path': 'acdh-oeaw', 'parent_id': None, 'avatar_url': '/uploads/-/system/group/avatar/4707494/acdh-ch-logo.png', 'web_url': 'https://gitlab.com/groups/acdh-oeaw'};https://gitlab.com/acdh-oeaw/elfintigs.git;enabled;;None;False;enabled;False;True;registry.gitlab.com/acdh-oeaw/elfintigs;0;ELFinTIGs;;None;enabled;[];False;enabled;3570295;private;git@gitlab.com:acdh-oeaw/elfintigs.git;None;https://gitlab.com/acdh-oeaw/elfintigs;enabled;None;{'cadence': '1d', 'enabled': False, 'keep_n': 10, 'older_than': '90d', 'name_regex': '.*', 'name_regex_keep': None, 'next_run_at': '2021-07-13T11:37:49.796Z'};50;0;False;acdh-oeaw/elfintigs;None;;ACDH-CH / ELFinTIGs;True;enabled;merge;enabled;None;None
True;main;True;None;28134135;continuous;False;private;contact-project+acdh-oeaw-vicav-vicav-vue-28134135-issue-@incoming.gitlab.com;vicav-vue;https://gitlab.com/acdh-oeaw/vicav/vicav-vue/-/blob/main/README.md;False;True;enabled;enabled;3600;True;True;True;True;;True;private;;False;[];False;True;0;True;enabled;enabled;{'project_access': None, 'group_access': None};2021-07-14T08:19:06.955Z;True;True;[];True;2021-07-14T08:19:06.955Z;{'self': 'https://gitlab.com/api/v4/projects/28134135', 'issues': 'https://gitlab.com/api/v4/projects/28134135/issues', 'merge_requests': 'https://gitlab.com/api/v4/projects/28134135/merge_requests', 'repo_branches': 'https://gitlab.com/api/v4/projects/28134135/repository/branches', 'labels': 'https://gitlab.com/api/v4/projects/28134135/labels', 'events': 'https://gitlab.com/api/v4/projects/28134135/events', 'members': 'https://gitlab.com/api/v4/projects/28134135/members', 'cluster_agents': 'https://gitlab.com/api/v4/projects/28134135/cluster_agents'};False;Vue-based version of VICAV frontend.;enabled;True;None;default_off;True;True;False;none;[];True;{'id': 4907650, 'name': 'VICAV', 'path': 'vicav', 'kind': 'group', 'full_path': 'acdh-oeaw/vicav', 'parent_id': 4707494, 'avatar_url': None, 'web_url': 'https://gitlab.com/groups/acdh-oeaw/vicav'};https://gitlab.com/acdh-oeaw/vicav/vicav-vue.git;enabled;;None;False;enabled;False;True;registry.gitlab.com/acdh-oeaw/vicav/vicav-vue;0;Vicav Vue;;None;enabled;[];False;enabled;4715165;private;git@gitlab.com:acdh-oeaw/vicav/vicav-vue.git;None;https://gitlab.com/acdh-oeaw/vicav/vicav-vue;enabled;None;{'cadence': '1d', 'enabled': False, 'keep_n': 10, 'older_than': '90d', 'name_regex': '.*', 'name_regex_keep': None, 'next_run_at': '2021-07-15T08:19:06.990Z'};50;0;False;acdh-oeaw/vicav/vicav-vue;None;;ACDH-CH / VICAV / Vicav Vue;True;enabled;merge;enabled;None;None
True;master;True;None;28192318;continuous;False;private;contact-project+acdh-oeaw-shahi-shahi-frontend-28192318-issue-@incoming.gitlab.com;shahi-frontend;https://gitlab.com/acdh-oeaw/shahi/shahi-frontend/-/blob/master/README.md;False;True;enabled;enabled;3600;True;True;True;True;;True;private;;False;[];True;True;0;True;enabled;enabled;{'project_access': None, 'group_access': None};2022-04-25T06:43:34.876Z;True;True;[];True;2021-07-16T11:26:17.154Z;{'self': 'https://gitlab.com/api/v4/projects/28192318', 'issues': 'https://gitlab.com/api/v4/projects/28192318/issues', 'merge_requests': 'https://gitlab.com/api/v4/projects/28192318/merge_requests', 'repo_branches': 'https://gitlab.com/api/v4/projects/28192318/repository/branches', 'labels': 'https://gitlab.com/api/v4/projects/28192318/labels', 'events': 'https://gitlab.com/api/v4/projects/28192318/events', 'members': 'https://gitlab.com/api/v4/projects/28192318/members', 'cluster_agents': 'https://gitlab.com/api/v4/projects/28192318/cluster_agents'};False;;enabled;True;None;default_off;True;True;False;none;[];True;{'id': 12748125, 'name': 'Shahi', 'path': 'shahi', 'kind': 'group', 'full_path': 'acdh-oeaw/shahi', 'parent_id': 4707494, 'avatar_url': None, 'web_url': 'https://gitlab.com/groups/acdh-oeaw/shahi'};https://gitlab.com/acdh-oeaw/shahi/shahi-frontend.git;enabled;;None;False;enabled;False;True;registry.gitlab.com/acdh-oeaw/shahi/shahi-frontend;3;Shahi Frontend;;None;enabled;[];False;enabled;3649642;private;git@gitlab.com:acdh-oeaw/shahi/shahi-frontend.git;None;https://gitlab.com/acdh-oeaw/shahi/shahi-frontend;enabled;None;{'cadence': '1d', 'enabled': False, 'keep_n': 10, 'older_than': '90d', 'name_regex': '.*', 'name_regex_keep': None, 'next_run_at': '2021-07-17T11:26:17.176Z'};50;0;False;acdh-oeaw/shahi/shahi-frontend;None;;ACDH-CH / Shahi / Shahi Frontend;True;enabled;merge;enabled;None;None
True;master;True;None;28303588;continuous;False;private;contact-project+acdh-oeaw-apis-apis-ontologies-28303588-issue-@incoming.gitlab.com;apis-ontologies;None;False;True;enabled;enabled;3600;True;True;True;True;;True;private;;False;[];False;True;1;True;enabled;enabled;{'project_access': None, 'group_access': None};2022-05-09T12:25:41.201Z;True;True;[];True;2021-07-21T20:34:27.431Z;{'self': 'https://gitlab.com/api/v4/projects/28303588', 'issues': 'https://gitlab.com/api/v4/projects/28303588/issues', 'merge_requests': 'https://gitlab.com/api/v4/projects/28303588/merge_requests', 'repo_branches': 'https://gitlab.com/api/v4/projects/28303588/repository/branches', 'labels': 'https://gitlab.com/api/v4/projects/28303588/labels', 'events': 'https://gitlab.com/api/v4/projects/28303588/events', 'members': 'https://gitlab.com/api/v4/projects/28303588/members', 'cluster_agents': 'https://gitlab.com/api/v4/projects/28303588/cluster_agents'};False;;enabled;True;None;default_off;True;True;False;none;[];True;{'id': 4970894, 'name': 'APIS', 'path': 'apis', 'kind': 'group', 'full_path': 'acdh-oeaw/apis', 'parent_id': 4707494, 'avatar_url': None, 'web_url': 'https://gitlab.com/groups/acdh-oeaw/apis'};https://gitlab.com/acdh-oeaw/apis/apis-ontologies.git;enabled;;None;False;enabled;False;True;registry.gitlab.com/acdh-oeaw/apis/apis-ontologies;1;apis-ontologies;;None;enabled;[];False;enabled;3655107;private;git@gitlab.com:acdh-oeaw/apis/apis-ontologies.git;None;https://gitlab.com/acdh-oeaw/apis/apis-ontologies;enabled;None;{'cadence': '1d', 'enabled': False, 'keep_n': 10, 'older_than': '90d', 'name_regex': '.*', 'name_regex_keep': None, 'next_run_at': '2021-07-22T20:34:27.466Z'};50;1;False;acdh-oeaw/apis/apis-ontologies;None;;ACDH-CH / APIS / apis-ontologies;True;enabled;merge;enabled;None;None
True;master;True;None;28343205;continuous;False;private;contact-project+acdh-oeaw-kubernetes-cluster-management-28343205-issue-@incoming.gitlab.com;cluster-management;https://gitlab.com/acdh-oeaw/kubernetes/cluster-management/-/blob/master/README.md;False;True;enabled;enabled;3600;True;True;True;True;;True;private;;False;[];False;True;0;True;enabled;enabled;{'project_access': None, 'group_access': None};2022-05-03T13:28:34.402Z;True;True;[];True;2021-07-23T15:45:53.175Z;{'self': 'https://gitlab.com/api/v4/projects/28343205', 'issues': 'https://gitlab.com/api/v4/projects/28343205/issues', 'merge_requests': 'https://gitlab.com/api/v4/projects/28343205/merge_requests', 'repo_branches': 'https://gitlab.com/api/v4/projects/28343205/repository/branches', 'labels': 'https://gitlab.com/api/v4/projects/28343205/labels', 'events': 'https://gitlab.com/api/v4/projects/28343205/events', 'members': 'https://gitlab.com/api/v4/projects/28343205/members', 'cluster_agents': 'https://gitlab.com/api/v4/projects/28343205/cluster_agents'};False;Fork of the official Cluster Management template with the settings needed for our cluster;enabled;True;None;default_off;True;True;False;none;[];True;{'id': 9424557, 'name': 'Kubernetes', 'path': 'kubernetes', 'kind': 'group', 'full_path': 'acdh-oeaw/kubernetes', 'parent_id': 4707494, 'avatar_url': None, 'web_url': 'https://gitlab.com/groups/acdh-oeaw/kubernetes'};https://gitlab.com/acdh-oeaw/kubernetes/cluster-management.git;enabled;;None;False;enabled;False;True;registry.gitlab.com/acdh-oeaw/kubernetes/cluster-management;0;Cluster Management;;None;enabled;[];False;enabled;3649642;private;git@gitlab.com:acdh-oeaw/kubernetes/cluster-management.git;None;https://gitlab.com/acdh-oeaw/kubernetes/cluster-management;enabled;None;{'cadence': '1d', 'enabled': False, 'keep_n': 10, 'older_than': '90d', 'name_regex': '.*', 'name_regex_keep': None, 'next_run_at': '2021-07-24T15:45:53.220Z'};50;0;False;acdh-oeaw/kubernetes/cluster-management;None;;ACDH-CH / Kubernetes / Cluster Management;True;enabled;merge;enabled;None;None
True;master;True;None;28387715;continuous;False;private;contact-project+acdh-oeaw-apis-apis-rdf-kubernetes-devops-28387715-issue-@incoming.gitlab.com;apis-rdf-kubernetes-devops;https://gitlab.com/acdh-oeaw/apis/apis-rdf-kubernetes-devops/-/blob/master/README.md;False;True;enabled;enabled;3600;True;True;True;True;;True;private;;False;[];True;True;0;True;enabled;enabled;{'project_access': None, 'group_access': None};2021-08-12T10:28:27.560Z;True;True;[];True;2021-07-26T12:05:44.173Z;{'self': 'https://gitlab.com/api/v4/projects/28387715', 'issues': 'https://gitlab.com/api/v4/projects/28387715/issues', 'merge_requests': 'https://gitlab.com/api/v4/projects/28387715/merge_requests', 'repo_branches': 'https://gitlab.com/api/v4/projects/28387715/repository/branches', 'labels': 'https://gitlab.com/api/v4/projects/28387715/labels', 'events': 'https://gitlab.com/api/v4/projects/28387715/events', 'members': 'https://gitlab.com/api/v4/projects/28387715/members', 'cluster_agents': 'https://gitlab.com/api/v4/projects/28387715/cluster_agents'};False;;enabled;True;None;default_off;True;True;False;none;[];True;{'id': 4970894, 'name': 'APIS', 'path': 'apis', 'kind': 'group', 'full_path': 'acdh-oeaw/apis', 'parent_id': 4707494, 'avatar_url': None, 'web_url': 'https://gitlab.com/groups/acdh-oeaw/apis'};https://gitlab.com/acdh-oeaw/apis/apis-rdf-kubernetes-devops.git;enabled;;None;False;enabled;False;True;registry.gitlab.com/acdh-oeaw/apis/apis-rdf-kubernetes-devops;0;apis-rdf-kubernetes-devops;;None;enabled;[];False;enabled;3655107;private;git@gitlab.com:acdh-oeaw/apis/apis-rdf-kubernetes-devops.git;None;https://gitlab.com/acdh-oeaw/apis/apis-rdf-kubernetes-devops;enabled;None;{'cadence': '1d', 'enabled': False, 'keep_n': 10, 'older_than': '90d', 'name_regex': '.*', 'name_regex_keep': None, 'next_run_at': '2021-07-27T12:05:44.221Z'};50;0;False;acdh-oeaw/apis/apis-rdf-kubernetes-devops;None;;ACDH-CH / APIS / apis-rdf-kubernetes-devops;True;enabled;merge;enabled;None;None
True;main;True;None;28411479;continuous;False;private;contact-project+acdh-oeaw-lifeline-component-react-28411479-issue-@incoming.gitlab.com;lifeline-component-react;https://gitlab.com/acdh-oeaw/lifeline-component-react/-/blob/main/README.md;False;True;enabled;enabled;3600;True;True;True;True;;True;private;;False;[];False;True;0;True;enabled;enabled;{'project_access': None, 'group_access': {'access_level': 50, 'notification_level': 3}};2021-09-20T15:47:00.408Z;True;True;[];True;2021-07-27T11:54:09.654Z;{'self': 'https://gitlab.com/api/v4/projects/28411479', 'issues': 'https://gitlab.com/api/v4/projects/28411479/issues', 'merge_requests': 'https://gitlab.com/api/v4/projects/28411479/merge_requests', 'repo_branches': 'https://gitlab.com/api/v4/projects/28411479/repository/branches', 'labels': 'https://gitlab.com/api/v4/projects/28411479/labels', 'events': 'https://gitlab.com/api/v4/projects/28411479/events', 'members': 'https://gitlab.com/api/v4/projects/28411479/members', 'cluster_agents': 'https://gitlab.com/api/v4/projects/28411479/cluster_agents'};False;;enabled;True;None;default_off;True;True;False;none;[];True;{'id': 4707494, 'name': 'ACDH-CH', 'path': 'acdh-oeaw', 'kind': 'group', 'full_path': 'acdh-oeaw', 'parent_id': None, 'avatar_url': '/uploads/-/system/group/avatar/4707494/acdh-ch-logo.png', 'web_url': 'https://gitlab.com/groups/acdh-oeaw'};https://gitlab.com/acdh-oeaw/lifeline-component-react.git;enabled;;None;False;enabled;False;True;registry.gitlab.com/acdh-oeaw/lifeline-component-react;1;lifeline-component-react;;None;enabled;[];False;enabled;3625363;private;git@gitlab.com:acdh-oeaw/lifeline-component-react.git;None;https://gitlab.com/acdh-oeaw/lifeline-component-react;enabled;None;{'cadence': '1d', 'enabled': False, 'keep_n': 10, 'older_than': '90d', 'name_regex': '.*', 'name_regex_keep': None, 'next_run_at': '2021-07-28T11:54:09.678Z'};50;0;False;acdh-oeaw/lifeline-component-react;None;;ACDH-CH / lifeline-component-react;True;enabled;merge;enabled;None;None
True;gl-tombstone;True;None;28463913;continuous;False;private;contact-project+acdh-oeaw-voice-voice-file-maker-28463913-issue-@incoming.gitlab.com;voice-file-maker;https://gitlab.com/acdh-oeaw/voice/voice-file-maker/-/blob/gl-tombstone/README.md;False;True;enabled;enabled;3600;True;True;True;True;;True;private;;False;[];False;True;0;True;enabled;enabled;{'project_access': None, 'group_access': None};2022-04-27T11:23:05.413Z;True;True;[];True;2021-07-29T12:15:05.875Z;{'self': 'https://gitlab.com/api/v4/projects/28463913', 'issues': 'https://gitlab.com/api/v4/projects/28463913/issues', 'merge_requests': 'https://gitlab.com/api/v4/projects/28463913/merge_requests', 'repo_branches': 'https://gitlab.com/api/v4/projects/28463913/repository/branches', 'labels': 'https://gitlab.com/api/v4/projects/28463913/labels', 'events': 'https://gitlab.com/api/v4/projects/28463913/events', 'members': 'https://gitlab.com/api/v4/projects/28463913/members', 'cluster_agents': 'https://gitlab.com/api/v4/projects/28463913/cluster_agents'};False;see https://github.com/acdh-oeaw/voice-file-maker;enabled;True;None;default_off;True;True;False;none;[];True;{'id': 6916176, 'name': 'VOICE', 'path': 'voice', 'kind': 'group', 'full_path': 'acdh-oeaw/voice', 'parent_id': 4707494, 'avatar_url': None, 'web_url': 'https://gitlab.com/groups/acdh-oeaw/voice'};https://gitlab.com/acdh-oeaw/voice/voice-file-maker.git;enabled;;None;False;enabled;False;True;registry.gitlab.com/acdh-oeaw/voice/voice-file-maker;0;voice-file-maker;;None;enabled;[];False;enabled;3777936;private;git@gitlab.com:acdh-oeaw/voice/voice-file-maker.git;None;https://gitlab.com/acdh-oeaw/voice/voice-file-maker;enabled;None;{'cadence': '1d', 'enabled': False, 'keep_n': 10, 'older_than': '90d', 'name_regex': '.*', 'name_regex_keep': None, 'next_run_at': '2021-07-30T12:15:05.897Z'};50;0;False;acdh-oeaw/voice/voice-file-maker;None;;ACDH-CH / VOICE / voice-file-maker;True;enabled;merge;enabled;None;None
True;master;True;None;28768153;continuous;False;private;contact-project+acdh-oeaw-oeml-irs-oeml-irs-backend-28768153-issue-@incoming.gitlab.com;oeml-irs-backend;https://gitlab.com/acdh-oeaw/oeml-irs/oeml-irs-backend/-/blob/master/README.md;False;True;enabled;enabled;3600;True;True;True;True;;True;private;;False;[];True;True;0;True;enabled;enabled;{'project_access': None, 'group_access': None};2021-08-11T08:00:19.717Z;True;True;[];True;2021-08-10T14:38:05.161Z;{'self': 'https://gitlab.com/api/v4/projects/28768153', 'issues': 'https://gitlab.com/api/v4/projects/28768153/issues', 'merge_requests': 'https://gitlab.com/api/v4/projects/28768153/merge_requests', 'repo_branches': 'https://gitlab.com/api/v4/projects/28768153/repository/branches', 'labels': 'https://gitlab.com/api/v4/projects/28768153/labels', 'events': 'https://gitlab.com/api/v4/projects/28768153/events', 'members': 'https://gitlab.com/api/v4/projects/28768153/members', 'cluster_agents': 'https://gitlab.com/api/v4/projects/28768153/cluster_agents'};False;IRS backend implementation for ÖML;enabled;True;None;default_off;True;True;False;none;[];True;{'id': 12984393, 'name': 'OEML-IRS', 'path': 'oeml-irs', 'kind': 'group', 'full_path': 'acdh-oeaw/oeml-irs', 'parent_id': 4707494, 'avatar_url': None, 'web_url': 'https://gitlab.com/groups/acdh-oeaw/oeml-irs'};https://gitlab.com/acdh-oeaw/oeml-irs/oeml-irs-backend.git;enabled;;None;False;enabled;False;True;registry.gitlab.com/acdh-oeaw/oeml-irs/oeml-irs-backend;0;Oeml Irs Backend;;None;enabled;[];False;enabled;3569569;private;git@gitlab.com:acdh-oeaw/oeml-irs/oeml-irs-backend.git;None;https://gitlab.com/acdh-oeaw/oeml-irs/oeml-irs-backend;enabled;None;{'cadence': '1d', 'enabled': False, 'keep_n': 10, 'older_than': '90d', 'name_regex': '.*', 'name_regex_keep': None, 'next_run_at': '2021-08-11T14:38:05.197Z'};50;0;False;acdh-oeaw/oeml-irs/oeml-irs-backend;None;;ACDH-CH / OEML-IRS / Oeml Irs Backend;True;enabled;merge;enabled;None;None
True;master;True;None;28785717;continuous;False;private;contact-project+acdh-oeaw-oeml-irs-oeml-research-tool-front-end-28785717-issue-@incoming.gitlab.com;oeml-research-tool-front-end;https://gitlab.com/acdh-oeaw/oeml-irs/oeml-research-tool-front-end/-/blob/master/README.md;False;True;enabled;enabled;3600;True;True;True;True;;True;private;;False;[];True;True;0;True;enabled;enabled;{'project_access': None, 'group_access': None};2021-08-11T07:56:58.260Z;True;True;[];True;2021-08-11T07:56:58.260Z;{'self': 'https://gitlab.com/api/v4/projects/28785717', 'issues': 'https://gitlab.com/api/v4/projects/28785717/issues', 'merge_requests': 'https://gitlab.com/api/v4/projects/28785717/merge_requests', 'repo_branches': 'https://gitlab.com/api/v4/projects/28785717/repository/branches', 'labels': 'https://gitlab.com/api/v4/projects/28785717/labels', 'events': 'https://gitlab.com/api/v4/projects/28785717/events', 'members': 'https://gitlab.com/api/v4/projects/28785717/members', 'cluster_agents': 'https://gitlab.com/api/v4/projects/28785717/cluster_agents'};False;Testinstance of Research Tool for ÖML;enabled;True;None;default_off;True;True;False;none;[];True;{'id': 12984393, 'name': 'OEML-IRS', 'path': 'oeml-irs', 'kind': 'group', 'full_path': 'acdh-oeaw/oeml-irs', 'parent_id': 4707494, 'avatar_url': None, 'web_url': 'https://gitlab.com/groups/acdh-oeaw/oeml-irs'};https://gitlab.com/acdh-oeaw/oeml-irs/oeml-research-tool-front-end.git;enabled;;None;False;enabled;False;True;registry.gitlab.com/acdh-oeaw/oeml-irs/oeml-research-tool-front-end;0;Oeml Research Tool Front End;;None;enabled;[];False;enabled;3569569;private;git@gitlab.com:acdh-oeaw/oeml-irs/oeml-research-tool-front-end.git;None;https://gitlab.com/acdh-oeaw/oeml-irs/oeml-research-tool-front-end;enabled;None;{'cadence': '1d', 'enabled': False, 'keep_n': 10, 'older_than': '90d', 'name_regex': '.*', 'name_regex_keep': None, 'next_run_at': '2021-08-12T07:56:58.298Z'};50;0;False;acdh-oeaw/oeml-irs/oeml-research-tool-front-end;None;;ACDH-CH / OEML-IRS / Oeml Research Tool Front End;True;enabled;merge;enabled;None;None
